date,home_team,away_team,tournament,neutral,home_elo_before,away_elo_before,home_elo_after,away_elo_after,goal_diff,k_base,k_used
1975-12-23,Libya,Syria,Palestine Cup,True,991.5659450021091,1105.72209262469,1011.3244444909889,1085.9635931358102,1,30,30.0
1975-12-23,Thailand,South Korea,King's Cup,False,882.7908830001921,1251.4336822838861,907.5228182666843,1226.701747017394,1,30,30.0
1975-12-23,Tunisia,Iraq,Palestine Cup,False,1169.8107677743394,1186.445587360845,1166.2791210304417,1189.9772341047426,0,30,30.0
1975-12-24,Myanmar,Singapore,King's Cup,True,1099.4497034327762,809.040764875436,1109.5345643446672,798.955903963545,6,30,63.75
1975-12-26,Thailand,Singapore,King's Cup,False,907.5228182666843,798.955903963545,884.4638322605837,822.0148899696457,1,30,30.0
1975-12-26,Iraq,Syria,Palestine Cup,True,1189.9772341047426,1085.9635931358102,1209.925147857711,1066.0156793828419,4,30,56.25
1975-12-26,Bermuda,Suriname,Friendly,False,839.1642712619627,1135.747421835624,830.0194612837888,1144.892231813798,4,20,37.5
1975-12-26,Egypt,Sudan,Palestine Cup,True,1275.491666260112,1113.3557182323152,1288.1929032561677,1100.6544812362595,2,30,45.0
1975-12-27,Myanmar,Malaysia,King's Cup,True,1109.5345643446672,1075.0794754406033,1123.0518759620138,1061.5621638232567,1,30,30.0
1975-12-28,Egypt,Iraq,Palestine Cup,True,1288.1929032561677,1209.925147857711,1299.8698361384152,1198.2482149754635,1,30,30.0
1975-12-28,Sudan,Syria,Palestine Cup,True,1100.6544812362595,1066.0156793828419,1114.163939234275,1052.5062213848264,1,30,30.0
1975-12-29,Thailand,Malaysia,King's Cup,False,884.4638322605837,1061.5621638232567,902.7388535528344,1043.287142531006,1,30,30.0
1975-12-30,Italy,Greece,Friendly,False,1328.9700820016749,1038.2023071479578,1330.8780373780262,1036.2943517716064,1,20,20.0
1975-12-30,South Korea,Singapore,King's Cup,True,1226.701747017394,822.0148899696457,1232.0239771576055,816.6926598294341,5,30,60.0
1976-01-01,Libya,Sudan,Friendly,False,1011.3244444909889,1114.163939234275,1021.4061698997684,1104.0822138254953,1,20,20.0
1976-01-01,Thailand,Myanmar,King's Cup,False,902.7388535528344,1123.0518759620138,907.7350548533594,1118.0556746614889,0,30,30.0
1976-01-02,South Korea,Malaysia,King's Cup,True,1232.0239771576055,1043.287142531006,1246.215071369322,1029.0960483192896,4,30,56.25
1976-01-04,Myanmar,South Korea,King's Cup,True,1118.0556746614889,1246.215071369322,1108.3507498834438,1255.919996147367,1,30,30.0
1976-01-09,Saudi Arabia,Algeria,Friendly,False,1039.9701140919267,1092.4828741676984,1022.9325971349874,1109.5203911246376,2,20,30.0
1976-01-14,Gambia,Guinea-Bissau,Friendly,False,926.4396723057483,1005.8877089844387,940.553406197899,991.7739750922881,2,20,30.0
1976-01-15,Gambia,Mali,Friendly,False,940.553406197899,1105.5652100922991,926.290298482026,1119.8283178081722,3,20,35.0
1976-01-15,Mauritania,Senegal,Friendly,True,921.6212205990558,1035.6681848301237,909.6678568288609,1047.6215486003186,3,20,35.0
1976-01-16,Guinea,Senegal,Friendly,True,1166.439538238496,1047.6215486003186,1163.1470486424162,1050.9140381963985,0,20,20.0
1976-01-16,Guinea-Bissau,Mali,Friendly,True,991.7739750922881,1119.8283178081722,995.3013780513935,1116.3009148490669,0,20,20.0
1976-01-17,Guinea,Mauritania,Friendly,True,1163.1470486424162,909.6678568288609,1170.2194870065475,902.5954184647295,4,20,37.5
1976-01-18,Guinea,Mali,Friendly,True,1170.2194870065475,1116.3009148490669,1158.6799255380408,1127.8404763175736,1,20,20.0
1976-01-25,Chad,Gabon,Friendly,False,960.9020223282024,953.7530647741706,974.0461406848191,940.608946417554,4,20,37.5
1976-01-25,Japan,Bulgaria,Friendly,False,1067.94973119242,1180.606367383871,1053.4959205157102,1195.0601780605807,2,20,30.0
1976-01-28,Japan,Bulgaria,Friendly,False,1053.4959205157102,1195.0601780605807,1054.6865613908083,1193.8695371854826,0,20,20.0
1976-02-01,Japan,Bulgaria,Friendly,False,1054.6865613908083,1193.8695371854826,1039.1518456503543,1209.4042529259366,3,20,35.0
1976-02-04,Israel,Denmark,Friendly,False,1251.5397646506517,963.5402012977262,1233.475400959175,981.6045649892029,1,20,20.0
1976-02-07,Montenegro,Russia,Friendly,False,994.288116919855,1232.4414759524332,1008.0673725064763,1218.662220365812,1,20,20.0
1976-02-08,Congo,Angola,Friendly,False,1049.2627303968716,1000.0,1055.212754771188,994.0499756256837,1,20,20.0
1976-02-08,Iraq,Turkey,Friendly,False,1198.2482149754635,1050.4410459035087,1192.1211298804096,1056.5681309985625,0,20,20.0
1976-02-08,Kenya,Nigeria,Friendly,False,1000.5318802887531,1168.101999600978,1002.4525500664764,1166.1813298232546,0,20,20.0
1976-02-08,Malawi,Lesotho,Friendly,False,991.9794513813379,894.3800838862668,1000.4769106555195,885.8826246120851,3,20,35.0
1976-02-09,El Salvador,Hungary,Friendly,False,955.154517548235,1198.6138753470398,949.063918290615,1204.70447460466,1,20,20.0
1976-02-14,Zambia,Nigeria,Friendly,False,1080.1680206297042,1166.1813298232546,1064.5644926416103,1181.7848578113485,2,20,30.0
1976-02-15,Angola,Congo,Friendly,False,994.0499756256837,1055.212754771188,992.9367832637402,1056.3259471331316,0,20,20.0
1976-02-17,Iraq,German DR,Friendly,False,1192.1211298804096,1298.0937093743078,1192.2930176054756,1297.9218216492418,0,20,20.0
1976-02-18,Tunisia,Yugoslavia,Friendly,False,1166.2791210304417,1328.1090412239614,1178.0401774052364,1316.3479848491668,1,20,20.0
1976-02-20,Saudi Arabia,Morocco,Friendly,False,1022.9325971349874,1209.9324851013266,1011.6120984627692,1221.2529837735449,2,20,30.0
1976-02-20,Nigeria,Tanzania,Friendly,False,1181.7848578113485,913.8539962238726,1173.932087324541,921.7067667106802,0,20,20.0
1976-02-22,Gabon,Chad,Friendly,False,940.608946417554,974.0461406848191,928.7162153978642,985.9388717045089,1,20,20.0
1976-02-24,Algeria,Yugoslavia,Friendly,False,1109.5203911246376,1316.3479848491668,1102.5017695600584,1323.366606413746,1,20,20.0
1976-02-25,Paraguay,Argentina,Copa Félix Bogado,False,1085.9072592561604,1267.819269228626,1074.3795873277033,1279.346941157083,1,30,30.0
1976-02-25,Uruguay,Brazil,Copa Rio Branco,False,1125.757200524428,1424.8570432471872,1118.5211953163516,1432.0930484552637,1,30,30.0
1976-02-27,Argentina,Brazil,Copa Roca,False,1279.346941157083,1432.0930484552637,1266.6068382871636,1444.833151325183,1,30,30.0
1976-02-28,Germany,Malta,UEFA Euro qualification,False,1475.7767328703499,848.2585653264165,1477.197052658931,846.8382455378354,8,40,95.0
1976-02-28,Tunisia,Sweden,Friendly,False,1178.0401774052364,1208.5196152600677,1176.0654990959406,1210.4942935693634,0,20,20.0
1976-02-29,Egypt,Guinea,African Cup of Nations,True,1299.8698361384152,1158.6799255380408,1290.2350285420475,1168.3147331344085,0,50,50.0
1976-02-29,Ethiopia,Uganda,African Cup of Nations,False,900.6453315085653,1058.9049049979676,944.3752197368826,1015.1750167696503,2,50,75.0
1976-02-29,New Zealand,Australia,Friendly,False,1020.1308111606971,1172.5890700939892,1011.6293113513024,1181.090569903384,1,20,20.0
1976-03-01,Nigeria,DR Congo,African Cup of Nations,True,1173.932087324541,1165.0821459931403,1210.4770871581072,1128.5371461595741,2,50,75.0
1976-03-01,Morocco,Sudan,African Cup of Nations,True,1221.2529837735449,1104.0822138254953,1213.1276022912425,1112.2075953077976,0,50,50.0
1976-03-02,Algeria,Sweden,Friendly,False,1102.5017695600584,1210.4942935693634,1087.8467737030346,1225.1492894263872,2,20,30.0
1976-03-02,Australia,New Zealand,Friendly,False,1181.090569903384,1011.6293113513024,1186.3382042469275,1006.3816770077589,2,20,30.0
1976-03-03,Egypt,Uganda,African Cup of Nations,True,1290.2350285420475,1015.1750167696503,1298.750946276211,1006.6590990354869,1,50,50.0
1976-03-03,Ethiopia,Guinea,African Cup of Nations,False,944.3752197368826,1168.3147331344085,927.9334066906949,1184.7565461805962,1,50,50.0
1976-03-03,Israel,Northern Ireland,Friendly,False,1233.475400959175,1152.5756983333424,1228.69322217257,1157.3578771199475,0,20,20.0
1976-03-04,Morocco,DR Congo,African Cup of Nations,True,1213.1276022912425,1128.5371461595741,1232.1583154731368,1109.5064329776799,1,50,50.0
1976-03-04,Nigeria,Sudan,African Cup of Nations,True,1210.4770871581072,1112.2075953077976,1228.5887451758997,1094.0959372900052,1,50,50.0
1976-03-05,Ethiopia,Egypt,African Cup of Nations,False,927.9334066906949,1298.750946276211,944.2435460602568,1282.440806906649,0,50,50.0
1976-03-05,Guinea,Uganda,African Cup of Nations,True,1184.7565461805962,1006.6590990354869,1197.9572233250567,993.4584218910264,1,50,50.0
1976-03-06,Sudan,DR Congo,African Cup of Nations,True,1094.0959372900052,1109.5064329776799,1095.2040849769533,1108.3982852907318,0,50,50.0
1976-03-06,Morocco,Nigeria,African Cup of Nations,True,1232.1583154731368,1228.5887451758997,1269.273052183913,1191.4740084651235,2,50,75.0
1976-03-07,Sierra Leone,Niger,FIFA World Cup qualification,False,936.2270173765517,849.26580426215,955.2934514122571,830.1993702264446,4,40,75.0
1976-03-09,Egypt,Morocco,African Cup of Nations,True,1282.440806906649,1269.273052183913,1256.4937641900767,1295.2200949004853,1,50,50.0
1976-03-09,Guinea,Nigeria,African Cup of Nations,True,1197.9572233250567,1191.4740084651235,1197.4907726545077,1191.9404591356724,0,50,50.0
1976-03-10,Czechoslovakia,Russia,Friendly,False,1281.6489444290944,1218.662220365812,1277.2741168052332,1223.037047989673,0,20,20.0
1976-03-10,Malta,Libya,Friendly,False,846.8382455378354,1021.4061698997684,848.9521247124057,1019.2922907251981,0,20,20.0
1976-03-10,Uruguay,Paraguay,Atlantic Cup,False,1118.5211953163516,1074.3795873277033,1112.6321600140543,1080.2686226300007,0,30,30.0
1976-03-11,Egypt,Guinea,African Cup of Nations,True,1256.4937641900767,1197.4907726545077,1212.685878527168,1241.2986583174165,2,50,75.0
1976-03-11,Morocco,Nigeria,African Cup of Nations,True,1295.2200949004853,1191.9404591356724,1312.9999548148166,1174.160599221341,1,50,50.0
1976-03-13,Burkina Faso,Mauritania,FIFA World Cup qualification,True,887.4370910546169,902.5954184647295,888.3091212884792,901.7233882308672,0,40,40.0
1976-03-14,Guinea,Morocco,African Cup of Nations,True,1241.2986583174165,1312.9999548148166,1246.385963164026,1307.9126499682072,0,50,50.0
1976-03-14,Egypt,Nigeria,African Cup of Nations,True,1212.685878527168,1174.160599221341,1184.925067680729,1201.92141006778,1,50,50.0
1976-03-20,Russia,Argentina,Friendly,False,1223.037047989673,1266.6068382871636,1211.426988941509,1278.2168973353275,1,20,20.0
1976-03-20,Alderney,Guernsey,Muratti Vase,False,720.9748645386386,1123.0999669271507,712.0097755310028,1132.0650559347864,5,30,60.0
1976-03-21,Ghana,Togo,Friendly,False,1154.5108009510761,1022.8188502245748,1162.3311895450754,1014.9984616305757,4,20,37.5
1976-03-21,Ivory Coast,Senegal,Friendly,False,1062.1444593469746,1050.9140381963985,1074.22576405037,1038.8327334930032,3,20,35.0
1976-03-21,Niger,Sierra Leone,FIFA World Cup qualification,False,830.1993702264446,955.2934514122571,851.6413950034585,933.8514266352432,1,40,40.0
1976-03-24,Bulgaria,Russia,Friendly,False,1209.4042529259366,1211.426988941509,1187.0960184606731,1233.7352234067725,3,20,35.0
1976-03-24,Republic of Ireland,Norway,Friendly,False,1061.8782216926686,859.2791740483432,1067.0957326679857,854.0616630730261,3,20,35.0
1976-03-24,Poland,Argentina,Friendly,False,1408.204183696136,1278.2168973353275,1392.407543068164,1294.0135379632995,1,20,20.0
1976-03-24,Wales,England,Friendly,False,1117.0832849132348,1340.8694156220315,1110.502661748598,1347.4500387866683,1,20,20.0
1976-03-26,Qatar,Saudi Arabia,Gulf Cup,False,873.7248770020814,1011.6120984627692,890.3541467958983,994.9828286689523,1,30,30.0
1976-03-27,Iraq,Oman,Gulf Cup,True,1192.2930176054756,884.6398578880675,1200.4728231530792,876.460052340464,4,30,56.25
1976-03-27,Hungary,Argentina,Friendly,False,1204.70447460466,1294.0135379632995,1219.2430553900078,1279.4749571779516,2,20,30.0
1976-03-27,France,Czechoslovakia,Friendly,False,1139.3334772984597,1277.2741168052332,1140.4211764914162,1276.1864176122767,0,20,20.0
1976-03-27,Bahrain,United Arab Emirates,Gulf Cup,True,883.8901992672,887.4058350928856,899.0419762866529,872.2540580734326,1,30,30.0
1976-03-28,Gabon,Ivory Coast,Friendly,False,928.7162153978642,1074.22576405037,913.4954674698869,1089.4465119783472,3,20,35.0
1976-03-28,Mauritania,Burkina Faso,FIFA World Cup qualification,False,901.7233882308672,888.3091212884792,862.2640406290144,927.768468890332,2,40,60.0
1976-03-28,Qatar,Kuwait,Gulf Cup,False,890.3541467958983,1143.9822180985816,873.9136059864519,1160.422758908028,4,30,56.25
1976-03-29,Bahrain,Iraq,Gulf Cup,True,899.0419762866529,1200.4728231530792,891.170820276729,1208.343979163003,3,30,52.5
1976-03-29,Saudi Arabia,United Arab Emirates,Gulf Cup,True,994.9828286689523,872.2540580734326,1009.8497622768489,857.387124465536,2,30,45.0
1976-03-31,Kuwait,Oman,Gulf Cup,True,1160.422758908028,876.460052340464,1172.0506412983314,864.8321699501608,8,30,71.25
1976-04-01,Algeria,Libya,FIFA World Cup qualification,False,1087.8467737030346,1019.2922907251981,1098.8397806697749,1008.2992837584579,1,40,40.0
1976-04-01,Iraq,Saudi Arabia,Gulf Cup,True,1208.343979163003,1009.8497622768489,1223.7612035667826,994.4325378730695,6,30,63.75
1976-04-01,Qatar,United Arab Emirates,Gulf Cup,False,873.9136059864519,857.387124465536,889.1381018275665,842.1626286244214,2,30,45.0
1976-04-02,Dominican Republic,Haiti,CONCACAF Championship qualification,False,1002.5107111346057,1000.533192020332,968.7698351865035,1034.274067968434,3,30,52.5
1976-04-02,Bahrain,Oman,Gulf Cup,True,891.170820276729,864.8321699501608,905.0358626880712,850.9671275388187,1,30,30.0
1976-04-03,Kuwait,United Arab Emirates,Gulf Cup,True,1172.0506412983314,842.1626286244214,1160.9573327955475,853.2559371272052,0,30,30.0
1976-04-03,Qatar,Iraq,Gulf Cup,False,889.1381018275665,1223.7612035667826,897.9649287240014,1214.9343766703478,0,30,30.0
1976-04-04,Oman,Saudi Arabia,Gulf Cup,True,850.9671275388187,994.4325378730695,837.2636112649567,1008.1360541469314,2,30,45.0
1976-04-04,Panama,Costa Rica,CONCACAF Championship qualification,False,894.1654263787087,1111.1585534450323,914.0337948316658,1091.2901849920754,1,30,30.0
1976-04-06,Bahrain,Kuwait,Gulf Cup,True,905.0358626880712,1160.9573327955475,895.2469042039068,1170.7462912797118,3,30,52.5
1976-04-06,Iraq,United Arab Emirates,Gulf Cup,True,1214.9343766703478,853.2559371272052,1221.1702411415854,847.0200726559676,4,30,56.25
1976-04-07,Italy,Portugal,Friendly,False,1330.8780373780262,1210.8893461725006,1337.4744842504356,1204.2928993000912,2,20,30.0
1976-04-07,Paraguay,Brazil,Copa Oswaldo Cruz,False,1080.2686226300007,1444.833151325183,1089.8978225951557,1435.203951360028,0,30,30.0
1976-04-07,Qatar,Oman,Gulf Cup,False,897.9649287240014,837.2636112649567,912.8710301439767,822.3575098449815,3,30,52.5
1976-04-07,Scotland,Switzerland,Friendly,False,1271.135510706356,1039.3644624222748,1273.715514969992,1036.7844581586387,1,20,20.0
1976-04-08,Iraq,Kuwait,Gulf Cup,True,1221.1702411415854,1170.7462912797118,1219.0084212676888,1172.9081111536084,0,30,30.0
1976-04-08,Bahrain,Saudi Arabia,Gulf Cup,True,895.2469042039068,1008.1360541469314,914.9561511571401,988.4268071936981,1,30,30.0
1976-04-08,Argentina,Uruguay,Copa Lipton,False,1279.4749571779516,1112.6321600140543,1288.7730861019568,1103.3340310900492,3,30,52.5
1976-04-10,Oman,United Arab Emirates,Gulf Cup,True,822.3575098449815,847.0200726559676,823.4204934821014,845.9570890188477,0,30,30.0
1976-04-10,Qatar,Bahrain,Gulf Cup,False,912.8710301439767,914.9561511571401,931.9130362505234,895.9141450505933,3,30,52.5
1976-04-11,Kuwait,Saudi Arabia,Gulf Cup,True,1172.9081111536084,988.4268071936981,1184.4701916380336,976.864726709273,2,30,45.0
1976-04-15,Iraq,Kuwait,Gulf Cup,True,1219.0084212676888,1184.4701916380336,1194.2790572159092,1209.1995556898132,2,30,45.0
1976-04-16,Libya,Algeria,FIFA World Cup qualification,False,1008.2992837584579,1098.8397806697749,1007.7548855007988,1099.384178927434,0,40,40.0
1976-04-17,Haiti,Dominican Republic,CONCACAF Championship qualification,False,1034.274067968434,968.7698351865035,1048.886831261106,954.1570718938317,3,30,52.5
1976-04-17,Yugoslavia,Hungary,Friendly,False,1323.366606413746,1219.2430553900078,1318.0855476420174,1224.5241141617364,0,20,20.0
1976-04-19,Ivory Coast,Gabon,Friendly,False,1089.4465119783472,913.4954674698869,1064.534355168085,938.407624280149,2,20,30.0
1976-04-19,Sierra Leone,Guinea,Friendly,False,933.8514266352432,1246.385963164026,939.3048188922551,1240.9325709070142,0,20,20.0
1976-04-21,German DR,Algeria,Friendly,False,1297.9218216492418,1099.384178927434,1304.0042932574884,1093.3017073191875,5,20,40.0
1976-04-21,Congo,Cuba,Friendly,False,1056.3259471331316,933.8574580688455,1062.8492292182948,927.3341759836824,2,20,30.0
1976-04-24,Czechoslovakia,Russia,UEFA Euro qualification,False,1276.1864176122767,1233.7352234067725,1294.532046280518,1215.3895947385313,2,40,60.0
1976-04-24,France,Poland,Friendly,False,1140.4211764914162,1392.407543068164,1161.5941283724032,1371.2345911871769,2,20,30.0
1976-04-24,Spain,Germany,UEFA Euro qualification,False,1280.147677388692,1477.197052658931,1285.5933850231336,1471.7513450244894,0,40,40.0
1976-04-24,Yugoslavia,Wales,UEFA Euro qualification,False,1318.0855476420174,1110.502661748598,1326.8136902907818,1101.7745190998337,2,40,60.0
1976-04-25,Netherlands,Belgium,UEFA Euro qualification,False,1442.0194430861052,1271.0965783904476,1455.9162566975688,1257.199764778984,5,40,80.0
1976-04-25,Sierra Leone,Liberia,Friendly,False,939.3048188922551,883.0050014903605,945.0869218586888,877.2228985239268,1,20,20.0
1976-04-28,Austria,Sweden,Friendly,False,1169.616055581746,1225.1492894263872,1178.3431418393577,1216.4222031687755,1,20,20.0
1976-04-28,Argentina,Paraguay,Copa Félix Bogado,False,1288.7730861019568,1089.8978225951557,1278.3274270965464,1100.343481600566,0,30,30.0
1976-04-28,Brazil,Uruguay,Copa Rio Branco,False,1435.203951360028,1103.3340310900492,1437.509223987888,1101.0287584621892,1,30,30.0
1976-04-30,Switzerland,Hungary,Friendly,False,1036.7844581586387,1224.5241141617364,1029.2574596037603,1232.0511127166149,1,20,20.0
1976-05-02,Panama,El Salvador,CONCACAF Championship qualification,False,914.0337948316658,949.063918290615,911.2610639902472,951.8366491320336,0,30,30.0
1976-05-02,Guadeloupe,Martinique,Friendly,False,979.7605308630548,1050.3179262177955,968.9151273154272,1061.163329765423,1,20,20.0
1976-05-02,Algeria,Guinea,Friendly,False,1093.3017073191875,1240.9325709070142,1084.6641092772823,1249.5701689489194,1,20,20.0
1976-05-02,Gabon,São Tomé and Príncipe,Friendly,False,938.407624280149,1000.0,956.2056660245614,982.2019582555876,5,20,40.0
1976-05-05,Bulgaria,North Korea,Friendly,False,1187.0960184606731,1162.7565898094172,1198.5875118152437,1151.2650964548466,3,20,35.0
1976-05-06,China PR,Malaysia,Friendly,False,1155.9984659632153,1029.0960483192896,1162.3923932889297,1022.7021209935752,2,20,30.0
1976-05-06,Greece,Poland,Friendly,False,1036.2943517716064,1371.2345911871769,1052.1848669633755,1355.3440759954078,1,20,20.0
1976-05-06,Scotland,Wales,British Home Championship,False,1273.715514969992,1101.7745190998337,1281.4946894351208,1093.995344634705,2,30,45.0
1976-05-08,Scotland,Northern Ireland,British Home Championship,False,1281.4946894351208,1157.3578771199475,1292.824872053054,1146.0276945020144,3,30,52.5
1976-05-08,Wales,England,British Home Championship,False,1093.995344634705,1347.4500387866683,1085.2208615619393,1356.224521859434,1,30,30.0
1976-05-09,Zambia,Malawi,FIFA World Cup qualification,False,1064.5644926416103,1000.4769106555195,1085.562943757627,979.4784595395029,4,40,75.0
1976-05-09,Jersey,Guernsey,Muratti Vase,False,1175.7914461754021,1132.0650559347864,1189.4806488050485,1118.37585330514,2,30,45.0
1976-05-11,Sweden,Denmark,Friendly,False,1216.4222031687755,981.6045649892029,1198.963053034462,999.0637151235164,1,20,20.0
1976-05-11,Switzerland,Poland,Friendly,False,1029.2574596037603,1355.3440759954078,1044.97906877344,1339.622466825728,1,20,20.0
1976-05-11,England,Northern Ireland,British Home Championship,False,1356.224521859434,1146.0276945020144,1364.3025021145747,1137.9497142468736,4,30,56.25
1976-05-11,Martinique,Guadeloupe,Friendly,False,1061.163329765423,968.9151273154272,1066.1331757033608,963.9452813774893,1,20,20.0
1976-05-12,Bulgaria,Romania,Balkan Cup,False,1198.5875118152437,1216.7732398380515,1210.119177571925,1205.2415740813701,1,30,30.0
1976-05-14,Wales,Northern Ireland,British Home Championship,False,1085.2208615619393,1137.9497142468736,1098.1925027073933,1124.9780731014196,1,30,30.0
1976-05-15,Scotland,England,British Home Championship,False,1292.824872053054,1364.3025021145747,1306.596221248679,1350.5311529189496,1,30,30.0
1976-05-19,Norway,Iceland,Friendly,False,854.0616630730261,828.6227183881648,840.600345129345,842.0840363318459,1,20,20.0
1976-05-19,Brazil,Argentina,Copa Roca,False,1437.509223987888,1278.3274270965464,1445.772401733397,1270.0642493510375,2,30,45.0
1976-05-19,Finland,Switzerland,Friendly,False,785.1157286171424,1044.97906877344,799.417578703234,1030.6772186873486,1,20,20.0
1976-05-19,Paraguay,Uruguay,Atlantic Cup,False,1100.343481600566,1101.0287584621892,1111.1688107443379,1090.2034293184174,1,30,30.0
1976-05-22,Germany,Spain,UEFA Euro qualification,False,1471.7513450244894,1285.5933850231336,1481.4401410010285,1275.9045890465945,2,40,60.0
1976-05-22,Wales,Yugoslavia,UEFA Euro qualification,False,1098.1925027073933,1326.8136902907818,1105.2758623434702,1319.7303306547049,0,40,40.0
1976-05-22,Russia,Czechoslovakia,UEFA Euro qualification,False,1215.3895947385313,1294.532046280518,1214.1903780248908,1295.7312629941584,0,40,40.0
1976-05-22,Belgium,Netherlands,UEFA Euro qualification,False,1257.199764778984,1455.9162566975688,1242.7342078212216,1470.3818136553311,1,40,40.0
1976-05-22,Hungary,France,Friendly,False,1232.0511127166149,1161.5941283724032,1237.5040714399709,1156.1411696490472,1,20,20.0
1976-05-23,Brazil,England,Friendly,True,1445.772401733397,1350.5311529189496,1453.0977995537203,1343.2057550986262,1,20,20.0
1976-05-23,Cyprus,Denmark,FIFA World Cup qualification,False,732.0244115257123,999.0637151235164,711.2818969680318,1019.8062296811969,4,40,75.0
1976-05-26,Hungary,Russia,Friendly,False,1237.5040714399709,1214.1903780248908,1234.096708143388,1217.5977413214737,0,20,20.0
1976-05-26,Poland,Republic of Ireland,Friendly,False,1339.622466825728,1067.0957326679857,1312.7680351988079,1093.9501642949058,2,20,30.0
1976-05-28,England,Italy,Friendly,True,1343.2057550986262,1337.4744842504356,1353.0408108244153,1327.6394285246465,1,20,20.0
1976-05-30,Malawi,Zambia,FIFA World Cup qualification,False,979.4784595395029,1085.562943757627,959.8286748042642,1105.2127284928656,1,40,40.0
1976-05-31,Brazil,Italy,Friendly,True,1453.0977995537203,1327.6394285246465,1464.5396319122096,1316.1975961661572,3,20,35.0
1976-06-01,Finland,Sweden,Nordic Championship,False,799.417578703234,1198.963053034462,792.6083922819332,1205.7722394557627,2,30,45.0
1976-06-03,Kuwait,Malaysia,AFC Asian Cup,True,1209.1995556898132,1022.7021209935752,1228.3039764421696,1003.5977002412187,2,50,75.0
1976-06-04,Iran,Iraq,AFC Asian Cup,False,1189.7507135185974,1194.2790572159092,1217.1978696992824,1166.8319010352243,2,50,75.0
1976-06-04,Mexico,Brazil,Friendly,False,1213.6724826604816,1464.5396319122096,1203.3273712644018,1474.8847433082894,3,20,35.0
1976-06-05,China PR,Malaysia,AFC Asian Cup,True,1162.3923932889297,1003.5977002412187,1151.7005160569452,1014.2895774732033,0,50,50.0
1976-06-05,Italy,Romania,Friendly,False,1316.1975961661572,1205.2415740813701,1323.0655088827157,1198.3736613648116,2,20,30.0
1976-06-06,Catalonia,Russia,Friendly,False,1003.5269699102903,1217.5977413214737,1006.6970927034529,1214.427618528311,0,20,20.0
1976-06-06,Iraq,Yemen DPR,AFC Asian Cup,True,1166.8319010352243,952.0633806199619,1178.0858741727357,940.8094074824504,1,50,50.0
1976-06-07,China PR,Kuwait,AFC Asian Cup,True,1151.7005160569452,1228.3039764421696,1132.124962983307,1247.879529515808,1,50,50.0
1976-06-08,Myanmar,Malaysia,Indonesia Tournament,True,1108.3507498834438,1014.2895774732033,1124.9039143687903,997.7364129878567,2,30,45.0
1976-06-08,Iran,Yemen DPR,AFC Asian Cup,False,1217.1978696992824,940.8094074824504,1229.40347825396,928.6037989277729,8,50,118.75
1976-06-09,Uruguay,Argentina,Copa Newton,False,1090.2034293184174,1270.0642493510375,1069.8831343219956,1290.3845443474593,3,30,52.5
1976-06-09,Brazil,Paraguay,Copa Oswaldo Cruz,False,1474.8847433082894,1111.1688107443379,1477.8009923586874,1108.25256169394,2,30,45.0
1976-06-10,Indonesia,Malaysia,Indonesia Tournament,False,976.0261421472968,997.7364129878567,957.7021729191025,1016.060382216051,1,30,30.0
1976-06-11,Iraq,Kuwait,AFC Asian Cup,True,1178.0858741727357,1247.879529515808,1158.0414513986966,1267.923952289847,1,50,50.0
1976-06-11,Iran,China PR,AFC Asian Cup,False,1229.40347825396,1132.124962983307,1247.637797757679,1113.8906434795879,2,50,75.0
1976-06-12,Hungary,Austria,Friendly,False,1234.096708143388,1178.3431418393577,1242.7892633292583,1169.6505866534874,2,20,30.0
1976-06-12,Indonesia,Myanmar,Indonesia Tournament,False,957.7021729191025,1124.9039143687903,960.5678570204384,1122.0382302674545,0,30,30.0
1976-06-13,China PR,Iraq,AFC Asian Cup,True,1113.8906434795879,1158.0414513986966,1142.0505586073461,1129.8815362709383,1,50,50.0
1976-06-13,Finland,England,FIFA World Cup qualification,False,792.6083922819332,1353.0408108244153,787.9911547272176,1357.6580483791308,3,40,70.0
1976-06-13,Iran,Kuwait,AFC Asian Cup,False,1247.637797757679,1267.923952289847,1267.0004966335514,1248.5612534139746,1,50,50.0
1976-06-16,Czechoslovakia,Netherlands,UEFA Euro,True,1295.7312629941584,1470.3818136553311,1350.6397344971922,1415.4733421522974,2,50,75.0
1976-06-16,Faroe Islands,Iceland,Friendly,False,904.1474406488975,842.0840363318459,875.4408133350545,870.7906636456889,5,20,40.0
1976-06-16,Sweden,Norway,FIFA World Cup qualification,False,1205.7722394557627,840.600345129345,1209.6302055483604,836.7423790367473,2,40,60.0
1976-06-17,Yugoslavia,Germany,UEFA Euro,False,1319.7303306547049,1481.4401410010285,1288.821729450393,1512.3487422053404,2,50,75.0
1976-06-19,Yugoslavia,Netherlands,UEFA Euro,False,1288.821729450393,1415.4733421522974,1265.7357144283683,1438.559357174322,1,50,50.0
1976-06-20,Czechoslovakia,Germany,UEFA Euro,True,1350.6397344971922,1512.3487422053404,1361.5023413384822,1501.4861353640504,0,50,50.0
1976-06-23,Austria,Russia,Friendly,False,1169.6505866534874,1214.427618528311,1158.0743928723296,1226.003812309469,1,20,20.0
1976-06-24,Norway,Denmark,Nordic Championship,False,836.7423790367473,1019.8062296811969,840.2617349810082,1016.286873736936,0,30,30.0
